ID;AñoNac;Educación;EstadoCivil;NiñosPeq;Adolescentes;FechaRegistro;Recencia;GastoVinos;GastoFrutas;GastoCarnes;GastoPescados;GastoDulces;GastoOro;ComprasDesc;ComprasWeb;ComprasCatálogo;ComprasTienda;VisitasWebMes;AceptóCmp3;AceptóCmp4;AceptóCmp5;AceptóCmp1;AceptóCmp2;Quejas;CostoContacto;Ingresos;Respuesta
1506;1975;Graduation;Single;1;1;28/06/2013;26;48;9;45;3;15;20;4;2;1;4;6;0;0;0;0;0;1;4;1871;1
232;1965;Graduation;Single;0;1;17/07/2013;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;1;2;6983;0
8876;1963;PhD;Together;1;1;8/08/2012;49;132;0;16;0;0;4;5;3;1;4;9;0;0;0;0;0;0;6;6056;0
4500;1991;PhD;Together;0;0;6/10/2013;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;1;7;3640;0
9739;1963;Graduation;Single;0;1;19/01/2013;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;5;3844;0
10395;1986;Basic;Single;1;0;22/08/2012;25;1;45;3;4;6;42;3;3;1;3;8;0;0;0;0;0;1;6;6013;0
1176;1973;Graduation;Married;1;0;22/09/2013;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;1;8;3005;0
1627;1957;2n Cycle;Divorced;0;0;26/01/2013;84;408;61;109;48;122;41;1;5;7;9;4;0;0;0;1;0;1;3;4161;0
938;1981;Graduation;Married;1;1;30/07/2013;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;1;2;819;0
2740;1958;PhD;Widow;1;1;22/09/2013;81;62;1;16;3;2;6;4;2;1;4;5;0;0;0;0;0;1;6;5332;0
257;1959;PhD;Married;0;1;28/04/2013;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;6;4659;0
4058;1955;PhD;Single;0;0;12/10/2013;76;618;15;106;20;7;45;1;11;2;8;6;0;1;0;0;0;0;4;4207;0
7736;1986;Graduation;Married;1;0;22/10/2012;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;1;8;3399;1
8210;1975;Master;Married;0;1;15/08/2013;64;318;3;17;4;7;56;5;4;1;8;4;0;0;0;0;0;0;1;6890;0
833;1955;Master;Married;1;1;30/03/2014;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;5;6897;0
6230;1971;Graduation;Divorced;1;1;15/02/2013;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;1;5;5734;0
7325;1986;PhD;Together;1;0;29/06/2013;86;23;0;11;2;1;3;1;1;0;3;5;0;0;0;0;0;1;7;5712;0
1307;1978;Graduation;Divorced;0;1;9/02/2014;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;1;7;5602;0
1502;1983;Graduation;Together;1;0;21/03/2013;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;3;2045;0
6211;1976;PhD;Together;1;0;2/05/2014;47;18;0;9;0;1;11;1;1;0;3;6;0;0;0;0;0;1;5;7096;0
843;1971;Graduation;Married;1;0;26/05/2014;47;303;0;280;60;147;15;4;8;2;11;6;0;0;0;0;0;1;7;2337;0
4174;1956;Master;Together;0;1;17/04/2014;81;97;1;19;2;0;11;1;2;1;4;3;0;0;0;0;0;1;4;4311;0
9757;1972;Graduation;Together;0;0;4/10/2013;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;1;10;7516;0
6918;1989;Graduation;Married;1;0;4/07/2013;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;4;1091;0
286;1952;Graduation;Single;1;1;29/11/2013;48;95;11;35;0;4;7;4;2;1;5;6;0;0;0;0;0;1;10;7500;0
11086;1984;Basic;Single;1;0;18/01/2014;18;1;6;2;3;6;3;1;1;0;3;7;0;0;0;0;0;1;1;6781;0
1921;1967;PhD;Married;2;1;3/10/2013;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;1;4;2055;0
4138;1962;Graduation;Single;0;1;24/05/2014;68;411;106;147;54;115;66;1;5;10;7;1;1;0;0;0;0;1;1;2930;0
7718;1947;Master;Together;0;0;20/04/2014;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;10;7473;0
1291;1978;PhD;Together;1;0;4/08/2012;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;1;9;5261;0
6862;1971;Graduation;Divorced;0;0;18/05/2014;65;1;1;3;1;1;1;15;0;0;0;20;0;0;0;0;0;1;5;642;0
4136;1992;Basic;Single;1;0;3/12/2012;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;1;10;4540;0
803;1968;Graduation;Together;1;1;5/04/2013;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;1;8;4017;0
4298;1973;PhD;Together;1;0;24/03/2014;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;1;3444;0
10833;1975;Graduation;Married;0;1;24/05/2014;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;1;1;800;0
9606;1965;PhD;Married;0;0;27/08/2013;64;882;29;514;38;29;44;1;4;2;6;3;0;0;1;1;0;0;10;3450;1
8534;1952;Graduation;Married;0;2;16/07/2013;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;0;7;4703;0
5153;1967;PhD;Married;0;1;22/02/2013;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;1;9;4403;1
961;1972;Graduation;Married;0;1;12/09/2013;92;133;27;421;13;195;71;2;7;3;5;4;0;0;0;0;0;0;4;7867;0
5011;1963;Graduation;Divorced;0;1;18/10/2013;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;1;7;1273;0
6653;1970;PhD;Married;1;1;30/07/2012;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;1;1;7869;1
9094;1955;2n Cycle;Married;0;1;3/08/2012;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;1;5;812;1
810;1975;Graduation;Married;0;1;12/05/2014;49;151;81;86;168;91;64;2;4;2;11;2;0;0;0;0;0;0;10;7886;0
5493;1976;Graduation;Married;1;1;19/03/2014;21;15;0;2;0;0;6;1;1;0;2;6;1;0;0;0;0;0;4;5084;0
2147;1969;Graduation;Together;0;0;16/08/2013;91;736;63;946;219;189;126;1;4;7;11;2;0;0;1;1;0;1;4;713;0
5107;1973;PhD;Divorced;1;1;19/05/2014;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;3;6556;0
3979;1983;PhD;Divorced;0;0;22/05/2013;98;982;17;672;23;34;51;1;6;2;8;2;0;0;1;0;0;0;7;2878;1
6049;1982;Master;Together;0;0;5/12/2013;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;7;6407;0
8147;1960;Graduation;Married;1;1;6/07/2013;40;28;0;11;0;0;9;3;2;0;3;8;0;0;0;0;0;0;6;636;0
1857;1952;Graduation;Single;1;1;6/03/2014;2;46;0;12;0;2;23;2;2;1;2;7;0;0;0;0;0;1;10;3601;1
3910;1975;Graduation;Divorced;0;0;8/10/2013;78;897;161;430;186;161;27;0;4;7;6;1;1;0;1;1;0;0;2;7620;1
5207;1963;PhD;Married;1;1;24/09/2012;41;489;6;152;8;6;132;10;9;4;6;8;0;0;0;0;0;0;9;7877;1
11114;1970;Graduation;Together;1;0;8/02/2013;94;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;5;5294;0
5429;1948;PhD;Married;0;1;20/08/2013;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;1;8;6502;0
9400;1958;2n Cycle;Single;0;0;21/06/2014;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;5;3231;0
1740;1944;Graduation;Married;0;0;7/04/2014;22;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;1;4;1356;0
7488;1963;Master;Single;0;1;22/01/2013;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;1;1;1681;0
195;1972;Graduation;Single;1;0;26/08/2012;21;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;2;4485;1
635;1966;Master;Married;1;1;19/03/2013;51;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;1;3;3305;0
7527;1968;Master;Divorced;1;0;21/11/2012;97;6;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;6;3839;0
10319;1971;Graduation;Married;0;1;26/02/2013;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;1;7;2555;0
2296;1975;Master;Married;1;0;16/12/2013;4;3;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;1;4;7882;0
10637;1964;Graduation;Married;1;2;1/01/2013;77;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;4;6717;0
2931;1978;Graduation;Divorced;0;0;21/09/2012;95;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;1;8;3781;0
907;1975;Graduation;Married;0;1;29/11/2013;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;1;3;1774;0
3698;1983;Graduation;Together;0;0;9/08/2012;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;1;3;4877;1
9516;1971;2n Cycle;Divorced;0;0;18/08/2012;90;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;1;8;1557;1
679;1957;PhD;Married;1;1;20/09/2012;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;1;5;7019;0
7384;1951;Master;Together;0;0;21/07/2013;18;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;8;7881;0
5043;1951;Basic;Married;0;0;5/11/2012;89;7;23;78;133;49;144;2;4;2;5;7;0;0;0;0;0;0;10;7245;0
5267;1970;Graduation;Divorced;1;0;14/03/2013;43;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;1;3;4473;0
339;1972;PhD;Married;0;1;23/11/2012;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;1;5;2240;1
2516;1969;2n Cycle;Married;1;1;8/06/2013;84;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;0;6;3416;0
9010;1972;Master;Married;0;0;10/02/2013;80;968;147;842;137;42;210;1;5;7;10;2;1;0;1;1;0;1;7;1820;1
378;1971;Graduation;Married;0;0;30/12/2012;68;283;112;151;51;72;125;2;7;2;10;6;0;0;0;0;0;1;10;775;0
4808;1956;Graduation;Married;0;0;5/09/2013;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;1;8;2049;0
5068;1971;Graduation;Single;1;0;31/07/2013;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;1;5;6499;0
7628;1973;2n Cycle;Married;1;0;18/03/2014;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;1;4;4235;0
7128;1977;PhD;Single;1;1;7/12/2013;91;4;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;9;5831;0
2811;1963;PhD;Single;1;1;12/04/2014;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;1;6801;0
3551;1954;Master;Together;0;1;29/03/2014;28;62;1;57;19;11;48;2;2;1;5;2;0;0;0;0;0;1;7;1650;0
1663;1978;PhD;Together;1;0;25/10/2013;97;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;1;3;7382;0
5543;1966;Graduation;Together;0;1;24/06/2013;49;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;1;7;818;0
1577;1946;Graduation;Married;0;0;19/02/2014;14;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;1;7;6445;1
10641;1978;Graduation;Single;1;1;27/12/2012;5;6;5;4;13;4;25;4;2;1;3;6;0;0;0;0;0;1;4;7650;0
5336;1971;Master;Together;1;0;4/06/2013;37;39;1;9;2;0;8;0;1;0;1;1;0;0;0;0;0;0;5;5986;0
6024;1953;Graduation;Together;0;0;4/03/2013;62;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;0;6;4978;1
1878;1985;2n Cycle;Married;0;0;18/02/2014;83;4;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;1;7;1824;0
3099;1970;Graduation;Divorced;1;1;25/02/2013;48;183;5;65;3;5;49;5;5;2;4;9;0;0;0;0;0;1;3;3206;0
6055;1979;Graduation;Married;0;0;1/11/2012;94;546;72;376;94;145;72;1;5;5;8;3;0;1;0;0;0;0;1;6272;0
5841;1966;Graduation;Together;0;1;28/06/2013;61;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;1;1;2471;0
3972;1976;Graduation;Together;1;1;3/04/2013;70;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;1;5833;0
4394;1965;PhD;Married;0;0;23/05/2014;43;1142;29;249;38;29;14;1;5;5;12;2;0;1;1;0;0;0;4;5095;0
5758;1982;Graduation;Married;0;0;14/01/2014;23;1074;0;69;0;0;46;1;10;4;13;6;1;0;1;1;1;1;8;2034;1
6658;1972;Graduation;Together;0;1;22/07/2013;37;771;51;154;54;10;154;7;11;2;12;6;0;0;0;0;0;0;1;4560;0
4603;1960;PhD;Married;0;1;31/01/2014;50;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;0;4;862;0
8427;1956;Master;Single;0;0;23/11/2012;78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;1;9;3690;0
10260;1965;Master;Together;0;1;26/08/2013;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;5;5205;0
7143;1955;2n Cycle;Together;0;1;6/11/2013;14;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;8;6944;0
8789;1989;2n Cycle;Married;1;0;11/01/2014;77;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;1;9;2080;0
6197;1962;PhD;Single;1;1;20/04/2013;39;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;1;3;6888;0
4554;1965;Graduation;Together;0;1;1/10/2013;89;171;45;73;59;10;90;4;3;2;8;4;0;0;0;0;0;0;4;7709;0
4937;1973;2n Cycle;Married;1;1;10/06/2014;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;7;1926;0
1920;1972;Graduation;Married;1;1;29/07/2013;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;1;4;6729;0
8749;1984;Graduation;Together;1;0;1/02/2014;68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;1;7463;0
1650;1960;Master;Married;0;0;22/04/2013;13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;3;883;0
10377;1958;Master;Together;0;1;6/06/2013;37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;4;1723;0
9206;1968;Graduation;Together;0;1;7/01/2014;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;1;10;2075;0
10971;1977;Graduation;Single;2;0;3/09/2012;28;173;8;107;7;2;176;4;7;2;3;9;1;0;0;0;0;1;2;7761;1
6398;1974;Basic;Married;1;0;29/03/2014;2;7;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;1;1;6326;0
9212;1962;Master;Married;0;1;14/02/2013;17;1205;0;235;19;14;205;6;6;3;13;7;0;0;0;0;0;1;7;5419;0
7937;1982;Graduation;Married;0;0;18/04/2014;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;1;10;2538;0
839;1975;PhD;Married;1;0;25/09/2013;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;1;8;4557;0
4246;1982;Master;Single;0;0;12/12/2013;2;67;11;26;4;3;262;0;1;0;1;17;0;0;0;0;0;1;7;4631;0
158;1945;PhD;Together;0;0;17/11/2013;3;345;53;528;98;75;97;1;8;3;5;4;1;0;0;0;0;1;10;6600;1
4832;1979;Graduation;Married;1;0;7/03/2014;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;3;7568;0
5621;1969;Graduation;Married;1;1;12/12/2012;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;1;4;3828;1
1945;1962;Graduation;Married;0;1;18/09/2013;4;711;36;217;172;96;168;3;7;4;7;4;0;1;0;1;0;0;7;5261;0
5147;1948;Graduation;Single;0;0;29/07/2013;57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;6;6018;0
2535;1978;Master;Married;1;0;18/08/2012;24;163;0;480;0;126;75;1;6;5;8;9;0;1;1;1;0;0;8;6904;1
11039;1975;Graduation;Married;0;1;17/09/2013;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;8;4953;0
9495;1982;Graduation;Together;0;0;8/05/2013;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;7;979;0
9635;1983;Master;Married;0;0;20/04/2014;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;1;4;2904;0
2173;1952;Graduation;Widow;0;1;16/10/2013;23;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;1;3;4879;0
942;1982;Graduation;Single;1;0;8/08/2012;36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;1;9;7846;1
9386;1962;Graduation;Together;0;1;29/05/2014;88;274;0;21;4;6;15;1;5;1;6;6;0;1;0;0;0;1;7;2501;0
5510;1977;Master;Married;0;1;21/11/2012;2;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;4;3854;0
873;1949;Master;Married;1;1;1/10/2012;3;1099;0;45;0;0;34;11;3;4;10;8;0;1;0;0;0;1;2;4990;1
2253;1990;Graduation;Married;0;0;16/02/2013;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;1;3;6559;0
5181;1982;Basic;Single;1;0;20/03/2013;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;1;8;990;0
979;1975;Graduation;Single;1;0;20/02/2013;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;1;5;7133;0
10390;1959;2n Cycle;Married;0;1;10/02/2013;27;6;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;1;4177;0
4698;1983;PhD;Married;0;0;20/06/2013;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;1;7;4577;0
7793;1976;Graduation;Together;0;1;31/08/2013;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;1;2;6648;0
1745;1962;PhD;Divorced;0;0;3/05/2013;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;4;5913;1
10590;1956;PhD;Together;0;0;30/03/2013;91;794;73;573;0;29;14;1;4;8;10;2;0;0;0;0;0;0;3;901;0
5080;1993;Graduation;Single;0;0;21/10/2013;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;0;2;1654;1
8369;1987;Graduation;Together;1;0;8/11/2012;21;1;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;1;7;4882;0
5232;1965;Graduation;Married;0;1;27/01/2014;23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;2;6109;0
2407;1982;Graduation;Married;0;0;9/11/2012;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;1;2798;1
3834;1962;Graduation;Single;0;1;17/03/2013;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;10;7708;0
7912;1978;Graduation;Married;1;0;22/04/2013;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;1;6;1328;0
7712;1946;PhD;Single;0;0;28/04/2014;68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;8;4198;0
1065;1963;Graduation;Single;0;0;29/12/2013;85;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;0;5;5285;0
7275;1971;Master;Single;1;1;4/10/2013;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;1;7;7032;0
1343;1968;Graduation;Together;1;1;26/09/2012;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;1;10;1067;0
1384;1992;Basic;Married;1;0;23/11/2013;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;1;2;6710;0
9967;1974;Graduation;Divorced;1;1;30/05/2013;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;1;10;3375;0
6181;1950;2n Cycle;Together;0;0;31/07/2012;36;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;1;6;4319;0
10507;1977;2n Cycle;Divorced;0;1;25/07/2013;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;5;5495;0
2674;1958;Master;Single;0;1;4/09/2012;79;543;10;205;160;143;82;1;6;3;6;3;0;0;0;0;0;0;4;6480;1
2698;1976;Graduation;Single;0;1;7/11/2013;52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;1;6;3905;0
3231;1973;Graduation;Married;1;0;25/11/2013;97;5;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;9;537;0
4096;1968;Master;Divorced;1;0;26/12/2013;24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;4;847;0
10476;1958;Graduation;Married;0;1;13/05/2014;0;134;11;59;15;2;30;1;3;2;5;2;0;0;0;0;0;1;8;501;0
5948;1975;Graduation;Single;0;1;29/04/2014;96;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;10;6131;0
9140;1960;2n Cycle;Together;1;1;25/12/2013;89;51;4;24;4;7;1;2;2;0;4;6;0;0;0;0;0;1;10;7818;0
10258;1965;Master;Single;2;1;6/05/2013;94;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;6;5454;0
5675;1960;PhD;Divorced;0;1;4/10/2012;98;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;10;4481;0
4743;1969;PhD;Married;0;1;3/03/2013;72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;4;2448;0
8805;1960;Graduation;Single;0;1;2/12/2012;1;283;10;38;0;13;27;4;7;2;4;8;0;0;0;0;0;0;2;1984;0
1542;1975;Graduation;Single;1;2;30/12/2013;26;347;0;35;4;3;7;6;4;2;8;5;0;0;0;0;0;0;8;2253;0
6770;1985;Graduation;Married;1;0;20/08/2013;5;5;13;14;0;5;31;2;2;1;2;6;1;0;0;0;0;0;2;6014;1
8773;1971;Master;Together;0;1;25/06/2013;22;280;0;18;0;0;24;3;5;1;6;7;0;1;0;0;0;0;9;2119;0
10475;1970;Master;Together;0;1;1/04/2013;39;187;5;65;26;20;14;2;4;2;6;5;0;0;0;0;0;0;3;6433;0
10420;1955;Master;Divorced;0;1;5/05/2014;56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;2;6271;0
7514;1956;2n Cycle;Together;1;1;3/07/2013;74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;2;6296;0
2902;1958;Graduation;Together;1;1;3/09/2012;87;19;4;12;2;2;6;1;1;0;3;5;0;0;0;0;0;1;2;6704;0
4345;1964;2n Cycle;Single;1;1;12/01/2014;49;5;1;9;2;0;4;1;1;0;2;7;0;0;0;0;0;1;5;6363;0
793;1973;Graduation;Married;1;0;6/10/2012;24;18;3;17;3;0;4;1;2;0;3;9;0;0;0;0;0;0;9;2033;0
10909;1948;Graduation;Married;0;0;15/01/2014;9;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;1;6;7270;0
3769;1972;PhD;Together;1;0;2/03/2014;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;1;1;4164;0
8702;1976;2n Cycle;Together;1;1;20/08/2013;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;1;2;6224;0
4791;1980;Graduation;Together;1;1;16/12/2012;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;1;5;5903;0
2963;1979;Graduation;Together;0;0;2/05/2014;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;2;6723;0
8216;1972;Master;Married;1;1;11/10/2013;7;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;0;6;7409;0
8140;1973;Graduation;Together;1;0;3/10/2013;51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;1;6;5595;0
10146;1972;PhD;Together;1;0;2/03/2014;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;1;3;2467;0
5289;1975;2n Cycle;Single;1;1;9/11/2012;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;1;2510;0
2587;1972;PhD;Married;1;0;15/05/2014;21;14;0;6;0;0;0;2;2;0;3;5;0;0;0;0;0;1;6;1609;0
4405;1956;Master;Married;0;2;30/07/2013;2;622;7;115;30;0;15;2;6;3;12;5;0;0;0;0;0;1;7;6729;0
8663;1974;Graduation;Divorced;1;1;22/05/2014;85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;0;2;5614;0
2589;1972;Graduation;Divorced;1;0;7/02/2014;65;25;3;16;8;5;2;2;2;1;3;6;0;0;0;0;0;1;2;4360;0
3421;1968;Master;Divorced;0;1;21/04/2013;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;7;5331;0
10490;1969;PhD;Married;1;1;10/12/2012;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;9;2805;0
4094;1961;Graduation;Married;1;1;25/08/2012;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;2;759;0
9958;1972;Graduation;Married;0;1;29/03/2014;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;1;9;7855;0
2534;1953;Graduation;Married;0;1;21/04/2014;4;97;1;41;6;2;41;2;4;1;3;7;0;0;0;0;0;1;5;1503;0
4188;1957;Graduation;Single;0;1;13/08/2012;53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;1;10;4080;1
6613;1970;Master;Married;1;0;12/10/2012;39;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;1;1247;0
10827;1967;PhD;Married;1;1;7/08/2012;49;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;0;4;4842;0
5491;1951;Master;Together;0;1;11/04/2013;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;1;6024;0
8402;1953;Master;Married;0;1;17/12/2013;40;329;35;222;130;35;43;2;7;5;8;4;0;0;0;0;0;1;6;7633;0
8783;1950;Graduation;Married;0;1;8/09/2012;40;296;13;104;11;13;17;3;4;2;9;3;0;0;0;0;0;1;1;4544;0
10010;1953;PhD;Divorced;1;1;6/09/2012;43;100;2;16;2;1;31;4;3;2;2;9;0;0;0;0;0;0;10;5921;1
618;1977;PhD;Married;0;1;28/09/2012;17;422;7;238;69;46;15;1;7;2;12;4;0;0;0;0;0;0;4;4806;0
9121;1972;Graduation;Married;1;0;20/05/2013;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;1;4;1137;1
361;1969;Master;Married;1;1;18/02/2014;84;5;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;0;7;2039;0
4310;1944;Graduation;Married;0;0;22/01/2014;25;507;93;520;242;40;26;1;5;10;5;1;0;0;0;1;0;1;4;4492;1
2678;1990;Graduation;Single;1;0;13/02/2013;62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;5;4285;0
6376;1979;Graduation;Single;1;0;10/06/2013;83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;5;6876;0
524;1966;Basic;Together;0;0;16/01/2013;47;2;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;1;8;4354;0
10341;1948;Graduation;Together;0;0;23/02/2014;45;68;28;39;16;30;41;1;2;2;5;2;0;0;0;0;0;1;9;6719;0
